productId,productAr,productEn,brandAr,categoryId,categoryAr,published,scope,variantId,variantAr,role,fileName,repoPath,url,requirement,purposeAr,altAr,aspect,minPx,preferredPx,maxKb,uploadState
"iflight-nazgul5-v3","خمس إنشات جاهزة للفريستايل","iFlight Nazgul5 V3","iFlight","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","iflight-nazgul5-v3:crossfire-analog","Crossfire + فيديو تماثلي","top","05-top.webp","web/public/assets/store/iflight-nazgul5-v3/crossfire-analog/05-top.webp","/assets/store/iflight-nazgul5-v3/crossfire-analog/05-top.webp","اختيارية","من الأعلى: تُظهر التخطيط العام وأماكن التثبيت.","خمس إنشات جاهزة للفريستايل — Crossfire + فيديو تماثلي، من الأعلى","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-nazgul5-v3","خمس إنشات جاهزة للفريستايل","iFlight Nazgul5 V3","iFlight","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","iflight-nazgul5-v3:crossfire-analog","Crossfire + فيديو تماثلي","box","06-box.webp","web/public/assets/store/iflight-nazgul5-v3/crossfire-analog/06-box.webp","/assets/store/iflight-nazgul5-v3/crossfire-analog/06-box.webp","اختيارية","محتويات الصندوق كما تصل فعلاً — لا صورة دعائية.","محتويات صندوق خمس إنشات جاهزة للفريستايل — Crossfire + فيديو تماثلي","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-nazgul5-v3","خمس إنشات جاهزة للفريستايل","iFlight Nazgul5 V3","iFlight","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","iflight-nazgul5-v3:pnp","بلا مستقبِل","main","01-main.webp","web/public/assets/store/iflight-nazgul5-v3/pnp/01-main.webp","/assets/store/iflight-nazgul5-v3/pnp/01-main.webp","إلزامية","الصورة الرئيسية: المنتج كاملاً على خلفية بيضاء أو فاتحة، بلا قصّ لأي طرف. هذه التي تظهر في بطاقة المتجر.","خمس إنشات جاهزة للفريستايل — بلا مستقبِل","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-nazgul5-v3","خمس إنشات جاهزة للفريستايل","iFlight Nazgul5 V3","iFlight","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","iflight-nazgul5-v3:pnp","بلا مستقبِل","front","02-front.webp","web/public/assets/store/iflight-nazgul5-v3/pnp/02-front.webp","/assets/store/iflight-nazgul5-v3/pnp/02-front.webp","اختيارية","من الأمام مباشرة: تُظهر الكاميرا والهوائيات وترتيب المراوح.","خمس إنشات جاهزة للفريستايل — بلا مستقبِل، من الأمام","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-nazgul5-v3","خمس إنشات جاهزة للفريستايل","iFlight Nazgul5 V3","iFlight","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","iflight-nazgul5-v3:pnp","بلا مستقبِل","side","03-side.webp","web/public/assets/store/iflight-nazgul5-v3/pnp/03-side.webp","/assets/store/iflight-nazgul5-v3/pnp/03-side.webp","اختيارية","من الجانب: تُظهر الارتفاع وترتيب الطبقات والمنافذ.","خمس إنشات جاهزة للفريستايل — بلا مستقبِل، من الجانب","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-nazgul5-v3","خمس إنشات جاهزة للفريستايل","iFlight Nazgul5 V3","iFlight","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","iflight-nazgul5-v3:pnp","بلا مستقبِل","top","05-top.webp","web/public/assets/store/iflight-nazgul5-v3/pnp/05-top.webp","/assets/store/iflight-nazgul5-v3/pnp/05-top.webp","اختيارية","من الأعلى: تُظهر التخطيط العام وأماكن التثبيت.","خمس إنشات جاهزة للفريستايل — بلا مستقبِل، من الأعلى","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-nazgul5-v3","خمس إنشات جاهزة للفريستايل","iFlight Nazgul5 V3","iFlight","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","iflight-nazgul5-v3:pnp","بلا مستقبِل","box","06-box.webp","web/public/assets/store/iflight-nazgul5-v3/pnp/06-box.webp","/assets/store/iflight-nazgul5-v3/pnp/06-box.webp","اختيارية","محتويات الصندوق كما تصل فعلاً — لا صورة دعائية.","محتويات صندوق خمس إنشات جاهزة للفريستايل — بلا مستقبِل","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:elrs24-analog","ExpressLRS 2.4 + فيديو تماثلي","main","01-main.webp","web/public/assets/store/geprc-mark5/elrs24-analog/01-main.webp","/assets/store/geprc-mark5/elrs24-analog/01-main.webp","إلزامية","الصورة الرئيسية: المنتج كاملاً على خلفية بيضاء أو فاتحة، بلا قصّ لأي طرف. هذه التي تظهر في بطاقة المتجر.","خمس إنشات بهيكل يسهل إصلاحه — ExpressLRS 2.4 + فيديو تماثلي","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:elrs24-analog","ExpressLRS 2.4 + فيديو تماثلي","front","02-front.webp","web/public/assets/store/geprc-mark5/elrs24-analog/02-front.webp","/assets/store/geprc-mark5/elrs24-analog/02-front.webp","اختيارية","من الأمام مباشرة: تُظهر الكاميرا والهوائيات وترتيب المراوح.","خمس إنشات بهيكل يسهل إصلاحه — ExpressLRS 2.4 + فيديو تماثلي، من الأمام","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:elrs24-analog","ExpressLRS 2.4 + فيديو تماثلي","side","03-side.webp","web/public/assets/store/geprc-mark5/elrs24-analog/03-side.webp","/assets/store/geprc-mark5/elrs24-analog/03-side.webp","اختيارية","من الجانب: تُظهر الارتفاع وترتيب الطبقات والمنافذ.","خمس إنشات بهيكل يسهل إصلاحه — ExpressLRS 2.4 + فيديو تماثلي، من الجانب","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:elrs24-analog","ExpressLRS 2.4 + فيديو تماثلي","top","05-top.webp","web/public/assets/store/geprc-mark5/elrs24-analog/05-top.webp","/assets/store/geprc-mark5/elrs24-analog/05-top.webp","اختيارية","من الأعلى: تُظهر التخطيط العام وأماكن التثبيت.","خمس إنشات بهيكل يسهل إصلاحه — ExpressLRS 2.4 + فيديو تماثلي، من الأعلى","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:elrs24-analog","ExpressLRS 2.4 + فيديو تماثلي","box","06-box.webp","web/public/assets/store/geprc-mark5/elrs24-analog/06-box.webp","/assets/store/geprc-mark5/elrs24-analog/06-box.webp","اختيارية","محتويات الصندوق كما تصل فعلاً — لا صورة دعائية.","محتويات صندوق خمس إنشات بهيكل يسهل إصلاحه — ExpressLRS 2.4 + فيديو تماثلي","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:elrs915-analog","ExpressLRS 915 + فيديو تماثلي","main","01-main.webp","web/public/assets/store/geprc-mark5/elrs915-analog/01-main.webp","/assets/store/geprc-mark5/elrs915-analog/01-main.webp","إلزامية","الصورة الرئيسية: المنتج كاملاً على خلفية بيضاء أو فاتحة، بلا قصّ لأي طرف. هذه التي تظهر في بطاقة المتجر.","خمس إنشات بهيكل يسهل إصلاحه — ExpressLRS 915 + فيديو تماثلي","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:elrs915-analog","ExpressLRS 915 + فيديو تماثلي","front","02-front.webp","web/public/assets/store/geprc-mark5/elrs915-analog/02-front.webp","/assets/store/geprc-mark5/elrs915-analog/02-front.webp","اختيارية","من الأمام مباشرة: تُظهر الكاميرا والهوائيات وترتيب المراوح.","خمس إنشات بهيكل يسهل إصلاحه — ExpressLRS 915 + فيديو تماثلي، من الأمام","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:elrs915-analog","ExpressLRS 915 + فيديو تماثلي","side","03-side.webp","web/public/assets/store/geprc-mark5/elrs915-analog/03-side.webp","/assets/store/geprc-mark5/elrs915-analog/03-side.webp","اختيارية","من الجانب: تُظهر الارتفاع وترتيب الطبقات والمنافذ.","خمس إنشات بهيكل يسهل إصلاحه — ExpressLRS 915 + فيديو تماثلي، من الجانب","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:elrs915-analog","ExpressLRS 915 + فيديو تماثلي","top","05-top.webp","web/public/assets/store/geprc-mark5/elrs915-analog/05-top.webp","/assets/store/geprc-mark5/elrs915-analog/05-top.webp","اختيارية","من الأعلى: تُظهر التخطيط العام وأماكن التثبيت.","خمس إنشات بهيكل يسهل إصلاحه — ExpressLRS 915 + فيديو تماثلي، من الأعلى","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:elrs915-analog","ExpressLRS 915 + فيديو تماثلي","box","06-box.webp","web/public/assets/store/geprc-mark5/elrs915-analog/06-box.webp","/assets/store/geprc-mark5/elrs915-analog/06-box.webp","اختيارية","محتويات الصندوق كما تصل فعلاً — لا صورة دعائية.","محتويات صندوق خمس إنشات بهيكل يسهل إصلاحه — ExpressLRS 915 + فيديو تماثلي","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:pnp","بلا مستقبِل","main","01-main.webp","web/public/assets/store/geprc-mark5/pnp/01-main.webp","/assets/store/geprc-mark5/pnp/01-main.webp","إلزامية","الصورة الرئيسية: المنتج كاملاً على خلفية بيضاء أو فاتحة، بلا قصّ لأي طرف. هذه التي تظهر في بطاقة المتجر.","خمس إنشات بهيكل يسهل إصلاحه — بلا مستقبِل","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:pnp","بلا مستقبِل","front","02-front.webp","web/public/assets/store/geprc-mark5/pnp/02-front.webp","/assets/store/geprc-mark5/pnp/02-front.webp","اختيارية","من الأمام مباشرة: تُظهر الكاميرا والهوائيات وترتيب المراوح.","خمس إنشات بهيكل يسهل إصلاحه — بلا مستقبِل، من الأمام","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:pnp","بلا مستقبِل","side","03-side.webp","web/public/assets/store/geprc-mark5/pnp/03-side.webp","/assets/store/geprc-mark5/pnp/03-side.webp","اختيارية","من الجانب: تُظهر الارتفاع وترتيب الطبقات والمنافذ.","خمس إنشات بهيكل يسهل إصلاحه — بلا مستقبِل، من الجانب","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:pnp","بلا مستقبِل","top","05-top.webp","web/public/assets/store/geprc-mark5/pnp/05-top.webp","/assets/store/geprc-mark5/pnp/05-top.webp","اختيارية","من الأعلى: تُظهر التخطيط العام وأماكن التثبيت.","خمس إنشات بهيكل يسهل إصلاحه — بلا مستقبِل، من الأعلى","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"geprc-mark5","خمس إنشات بهيكل يسهل إصلاحه","GEPRC MARK5","GEPRC","size-5","مقاس 5 إنش","مسودة","صورة لكل خيار","geprc-mark5:pnp","بلا مستقبِل","box","06-box.webp","web/public/assets/store/geprc-mark5/pnp/06-box.webp","/assets/store/geprc-mark5/pnp/06-box.webp","اختيارية","محتويات الصندوق كما تصل فعلاً — لا صورة دعائية.","محتويات صندوق خمس إنشات بهيكل يسهل إصلاحه — بلا مستقبِل","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"tbs-source-one-v5","خمس إنشات مبنيّة على هيكل مفتوح المصدر","TBS Source One V5.1 RTF/BNF Set","Team BlackSheep","size-5","مقاس 5 إنش","مسودة","صورة واحدة لكل الخيارات","tbs-source-one-v5:standard","الخيار الوحيد","main","01-main.webp","web/public/assets/store/tbs-source-one-v5/_shared/01-main.webp","/assets/store/tbs-source-one-v5/_shared/01-main.webp","إلزامية","الصورة الرئيسية: المنتج كاملاً على خلفية بيضاء أو فاتحة، بلا قصّ لأي طرف. هذه التي تظهر في بطاقة المتجر.","خمس إنشات مبنيّة على هيكل مفتوح المصدر — الخيار الوحيد","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"tbs-source-one-v5","خمس إنشات مبنيّة على هيكل مفتوح المصدر","TBS Source One V5.1 RTF/BNF Set","Team BlackSheep","size-5","مقاس 5 إنش","مسودة","صورة واحدة لكل الخيارات","tbs-source-one-v5:standard","الخيار الوحيد","front","02-front.webp","web/public/assets/store/tbs-source-one-v5/_shared/02-front.webp","/assets/store/tbs-source-one-v5/_shared/02-front.webp","اختيارية","من الأمام مباشرة: تُظهر الكاميرا والهوائيات وترتيب المراوح.","خمس إنشات مبنيّة على هيكل مفتوح المصدر — الخيار الوحيد، من الأمام","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"tbs-source-one-v5","خمس إنشات مبنيّة على هيكل مفتوح المصدر","TBS Source One V5.1 RTF/BNF Set","Team BlackSheep","size-5","مقاس 5 إنش","مسودة","صورة واحدة لكل الخيارات","tbs-source-one-v5:standard","الخيار الوحيد","side","03-side.webp","web/public/assets/store/tbs-source-one-v5/_shared/03-side.webp","/assets/store/tbs-source-one-v5/_shared/03-side.webp","اختيارية","من الجانب: تُظهر الارتفاع وترتيب الطبقات والمنافذ.","خمس إنشات مبنيّة على هيكل مفتوح المصدر — الخيار الوحيد، من الجانب","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"tbs-source-one-v5","خمس إنشات مبنيّة على هيكل مفتوح المصدر","TBS Source One V5.1 RTF/BNF Set","Team BlackSheep","size-5","مقاس 5 إنش","مسودة","صورة واحدة لكل الخيارات","tbs-source-one-v5:standard","الخيار الوحيد","top","05-top.webp","web/public/assets/store/tbs-source-one-v5/_shared/05-top.webp","/assets/store/tbs-source-one-v5/_shared/05-top.webp","اختيارية","من الأعلى: تُظهر التخطيط العام وأماكن التثبيت.","خمس إنشات مبنيّة على هيكل مفتوح المصدر — الخيار الوحيد، من الأعلى","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"tbs-source-one-v5","خمس إنشات مبنيّة على هيكل مفتوح المصدر","TBS Source One V5.1 RTF/BNF Set","Team BlackSheep","size-5","مقاس 5 إنش","مسودة","صورة واحدة لكل الخيارات","tbs-source-one-v5:standard","الخيار الوحيد","box","06-box.webp","web/public/assets/store/tbs-source-one-v5/_shared/06-box.webp","/assets/store/tbs-source-one-v5/_shared/06-box.webp","اختيارية","محتويات الصندوق كما تصل فعلاً — لا صورة دعائية.","محتويات صندوق خمس إنشات مبنيّة على هيكل مفتوح المصدر — الخيار الوحيد","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:analog","نسخة تماثلية بمرسل BLITZ Whoop","main","01-main.webp","web/public/assets/store/iflight-chimera7-pro/analog/01-main.webp","/assets/store/iflight-chimera7-pro/analog/01-main.webp","إلزامية","الصورة الرئيسية: المنتج كاملاً على خلفية بيضاء أو فاتحة، بلا قصّ لأي طرف. هذه التي تظهر في بطاقة المتجر.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة تماثلية بمرسل BLITZ Whoop","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:analog","نسخة تماثلية بمرسل BLITZ Whoop","front","02-front.webp","web/public/assets/store/iflight-chimera7-pro/analog/02-front.webp","/assets/store/iflight-chimera7-pro/analog/02-front.webp","اختيارية","من الأمام مباشرة: تُظهر الكاميرا والهوائيات وترتيب المراوح.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة تماثلية بمرسل BLITZ Whoop، من الأمام","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:analog","نسخة تماثلية بمرسل BLITZ Whoop","side","03-side.webp","web/public/assets/store/iflight-chimera7-pro/analog/03-side.webp","/assets/store/iflight-chimera7-pro/analog/03-side.webp","اختيارية","من الجانب: تُظهر الارتفاع وترتيب الطبقات والمنافذ.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة تماثلية بمرسل BLITZ Whoop، من الجانب","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:analog","نسخة تماثلية بمرسل BLITZ Whoop","top","05-top.webp","web/public/assets/store/iflight-chimera7-pro/analog/05-top.webp","/assets/store/iflight-chimera7-pro/analog/05-top.webp","اختيارية","من الأعلى: تُظهر التخطيط العام وأماكن التثبيت.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة تماثلية بمرسل BLITZ Whoop، من الأعلى","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:analog","نسخة تماثلية بمرسل BLITZ Whoop","box","06-box.webp","web/public/assets/store/iflight-chimera7-pro/analog/06-box.webp","/assets/store/iflight-chimera7-pro/analog/06-box.webp","اختيارية","محتويات الصندوق كما تصل فعلاً — لا صورة دعائية.","محتويات صندوق سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة تماثلية بمرسل BLITZ Whoop","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:o3","نسخة DJI O3","main","01-main.webp","web/public/assets/store/iflight-chimera7-pro/o3/01-main.webp","/assets/store/iflight-chimera7-pro/o3/01-main.webp","إلزامية","الصورة الرئيسية: المنتج كاملاً على خلفية بيضاء أو فاتحة، بلا قصّ لأي طرف. هذه التي تظهر في بطاقة المتجر.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة DJI O3","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:o3","نسخة DJI O3","front","02-front.webp","web/public/assets/store/iflight-chimera7-pro/o3/02-front.webp","/assets/store/iflight-chimera7-pro/o3/02-front.webp","اختيارية","من الأمام مباشرة: تُظهر الكاميرا والهوائيات وترتيب المراوح.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة DJI O3، من الأمام","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:o3","نسخة DJI O3","side","03-side.webp","web/public/assets/store/iflight-chimera7-pro/o3/03-side.webp","/assets/store/iflight-chimera7-pro/o3/03-side.webp","اختيارية","من الجانب: تُظهر الارتفاع وترتيب الطبقات والمنافذ.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة DJI O3، من الجانب","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:o3","نسخة DJI O3","top","05-top.webp","web/public/assets/store/iflight-chimera7-pro/o3/05-top.webp","/assets/store/iflight-chimera7-pro/o3/05-top.webp","اختيارية","من الأعلى: تُظهر التخطيط العام وأماكن التثبيت.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة DJI O3، من الأعلى","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:o3","نسخة DJI O3","box","06-box.webp","web/public/assets/store/iflight-chimera7-pro/o3/06-box.webp","/assets/store/iflight-chimera7-pro/o3/06-box.webp","اختيارية","محتويات الصندوق كما تصل فعلاً — لا صورة دعائية.","محتويات صندوق سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة DJI O3","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:o4","نسخة DJI O4","main","01-main.webp","web/public/assets/store/iflight-chimera7-pro/o4/01-main.webp","/assets/store/iflight-chimera7-pro/o4/01-main.webp","إلزامية","الصورة الرئيسية: المنتج كاملاً على خلفية بيضاء أو فاتحة، بلا قصّ لأي طرف. هذه التي تظهر في بطاقة المتجر.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة DJI O4","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:o4","نسخة DJI O4","front","02-front.webp","web/public/assets/store/iflight-chimera7-pro/o4/02-front.webp","/assets/store/iflight-chimera7-pro/o4/02-front.webp","اختيارية","من الأمام مباشرة: تُظهر الكاميرا والهوائيات وترتيب المراوح.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة DJI O4، من الأمام","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:o4","نسخة DJI O4","side","03-side.webp","web/public/assets/store/iflight-chimera7-pro/o4/03-side.webp","/assets/store/iflight-chimera7-pro/o4/03-side.webp","اختيارية","من الجانب: تُظهر الارتفاع وترتيب الطبقات والمنافذ.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة DJI O4، من الجانب","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:o4","نسخة DJI O4","top","05-top.webp","web/public/assets/store/iflight-chimera7-pro/o4/05-top.webp","/assets/store/iflight-chimera7-pro/o4/05-top.webp","اختيارية","من الأعلى: تُظهر التخطيط العام وأماكن التثبيت.","سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة DJI O4، من الأعلى","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"iflight-chimera7-pro","سبع إنشات بقطر 327 مم لرحلات طويلة","iFlight Chimera7 Pro V2","iFlight","size-7","مقاس 7 إنش","مسودة","صورة لكل خيار","iflight-chimera7-pro:o4","نسخة DJI O4","box","06-box.webp","web/public/assets/store/iflight-chimera7-pro/o4/06-box.webp","/assets/store/iflight-chimera7-pro/o4/06-box.webp","اختيارية","محتويات الصندوق كما تصل فعلاً — لا صورة دعائية.","محتويات صندوق سبع إنشات بقطر 327 مم لرحلات طويلة — نسخة DJI O4","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"emax-tinyhawk-3-rtf","طقم جاهز ببروتوكول FrSky D8","EMAX Tinyhawk III RTF Kit","EMAX","rtf","جاهزة للطيران","مسودة","صورة واحدة لكل الخيارات","emax-tinyhawk-3-rtf:standard","الخيار الوحيد","main","01-main.webp","web/public/assets/store/emax-tinyhawk-3-rtf/_shared/01-main.webp","/assets/store/emax-tinyhawk-3-rtf/_shared/01-main.webp","إلزامية","الصورة الرئيسية: المنتج كاملاً على خلفية بيضاء أو فاتحة، بلا قصّ لأي طرف. هذه التي تظهر في بطاقة المتجر.","طقم جاهز ببروتوكول FrSky D8 — الخيار الوحيد","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"emax-tinyhawk-3-rtf","طقم جاهز ببروتوكول FrSky D8","EMAX Tinyhawk III RTF Kit","EMAX","rtf","جاهزة للطيران","مسودة","صورة واحدة لكل الخيارات","emax-tinyhawk-3-rtf:standard","الخيار الوحيد","front","02-front.webp","web/public/assets/store/emax-tinyhawk-3-rtf/_shared/02-front.webp","/assets/store/emax-tinyhawk-3-rtf/_shared/02-front.webp","اختيارية","من الأمام مباشرة: تُظهر الكاميرا والهوائيات وترتيب المراوح.","طقم جاهز ببروتوكول FrSky D8 — الخيار الوحيد، من الأمام","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
"emax-tinyhawk-3-rtf","طقم جاهز ببروتوكول FrSky D8","EMAX Tinyhawk III RTF Kit","EMAX","rtf","جاهزة للطيران","مسودة","صورة واحدة لكل الخيارات","emax-tinyhawk-3-rtf:standard","الخيار الوحيد","side","03-side.webp","web/public/assets/store/emax-tinyhawk-3-rtf/_shared/03-side.webp","/assets/store/emax-tinyhawk-3-rtf/_shared/03-side.webp","اختيارية","من الجانب: تُظهر الارتفاع وترتيب الطبقات والمنافذ.","طقم جاهز ببروتوكول FrSky D8 — الخيار الوحيد، من الجانب","1:1","1000×1000","1600×1600","400KB","expected but not uploaded"
